"unique_id","citation_context","citation_class_label"
"D13-1115_57","Another line of research approaches grounded language knowledge by augmenting distributional approaches of word meaning with perceptual information ( Andrews et al. , 2009 ; Steyvers , 2010 ; Feng and Lapata , 2010b ; Bruni et al. , 2011 ; @@CITATION@@ ; Johns and Jones , 2012 ; Bruni et al. , 2012a ; Bruni et al. , 2012b ; Silberer et al. , 2013 ) .","BACKGROUND"
"W06-1639_12","In particular , since we treat each individual speech within a debate as a single `` document '' , we are considering a version of document-level sentiment-polarity classification , namely , automatically distinguishing between positive and negative documents ( @@CITATION@@ ; Pang et al. , 2002 ; Turney , 2002 ; Dave et al. , 2003 ) .","BACKGROUND"
"A00-1004_5","A number of alignment techniques have been proposed , varying from statistical methods ( Brown et al. , 1991 ; Gale and Church , 1991 ) to lexical methods ( Kay and Roscheisen , 1993 ; @@CITATION@@ ) .","BACKGROUND"
"J87-3002_18","( @@CITATION@@ contains further description and discussion of LDOCE . )","BACKGROUND"
"J03-3004_19","@@CITATION@@ , 1997 ) assumes that words ending in - ed are verbs .","COMPARES_CONTRASTS"
"J02-3002_11","For the development of these lists we used a collection of texts of about 300,000 words derived from the New York Times ( NYT ) corpus that was supplied as training data for the 7th Message Understanding Conference ( MUC-7 ) ( @@CITATION@@ ) .","USES"
"W06-2807_11","We would also provide a user facility for choosing the right licence for every lexia , following the model of Creative Commons licences ( @@CITATION@@ ) .","USES"
"D13-1115_40","The language grounding problem has received significant attention in recent years , owed in part to the wide availability of data sets ( e.g. Flickr , Von Ahn ( 2006 ) ) , computing power , improved computer vision models ( Oliva and Torralba , 2001 ; @@CITATION@@ ; Farhadi et al. , 2009 ; Parikh and Grauman , 2011 ) and neurological evidence of ties between the language , perceptual and motor systems in the brain ( Pulverm Â¨ uller et al. , 2005 ; Tettamanti et al. , 2005 ; Aziz-Zadeh et al. , 2006 ) .","BACKGROUND"
"W02-0309_8","There has been some controversy , at least for simple stemmers ( Lovins , 1968 ; Porter , 1980 ) , about the effectiveness of morphological analysis for document retrieval ( Harman , 1991 ; @@CITATION@@ ; Hull , 1996 ) .","BACKGROUND"
"J03-3004_23","We have yet to import such a constraint into our model , but we plan to do so in the near future using the weighted majority algorithm ( @@CITATION@@ ) .","FUTURE"
"W06-2807_15","Generally speaking , we find that the personal public diary metaphor behind blogs ( @@CITATION@@ ) may bring to an unsatisfactory representation of the context .","BACKGROUND"
"J00-2004_6","Most probabilistic translation model reestimation algorithms published to date are variations on the theme proposed by @@CITATION@@b ) .","BACKGROUND"
"J01-4001_17","A number of proposals in the 1990s deliberately limited the extent to which they relied on domain and/or linguistic knowledge and reported promising results in knowledge-poor operational environments ( Dagan and Itai 1990 , 1991 ; Lappin and Leass 1994 ; @@CITATION@@ ; Kennedy and Boguraev 1996 ; Williams , Harvey , and Preston 1996 ; Baldwin 1997 ; Mitkov 1996 , 1998b ) .","BACKGROUND"
"D12-1037_21","The significance testing is performed by paired bootstrap re-sampling ( @@CITATION@@ ) .","USES"
"Q13-1020_18","The system is implemented based on ( @@CITATION@@ ) and ( Marcu et al. 2006 ) .","USES"
"N01-1001_4","IGEN uses standard chart generation techniques ( @@CITATION@@ ) in its base generator to efficiently produce generation candidates .","BACKGROUND"
"D08-1034_20","Position , subcat frame , phrase type , first word , last word , subcat frame + , predicate , path , head word and its POS , predicate + head word , predicate + phrase type , path to BA and BEI , verb class 3 , verb class + head word , verb class + phrase type , from @@CITATION@@ .","USES"
"J90-3003_10","The psycholinguistic studies of Martin ( 1970 ) , Allen ( 1975 ) , Hillinger et al. ( 1976 ) , Grosjean et al. ( 1979 ) , Dommergues and Grosjean ( 1983 ) , and @@CITATION@@ , responding to the idea of readjusted syntax as the source of prosodic phrasing , show that grammatical structure , even if readjusted , is not in itself a reliable predictor of prosodic phrasing : mismatches between syntax and prosody occur often and systematically , and can be related to specific nonsyntactic factors such as length and word frequency .","BACKGROUND"
"J07-1005_28","A number of studies ( e.g. , Hildebrandt , Katz , and Lin 2004 ) have pointed out shortcomings of the original nugget scoring model , although a number of these issues have been recently addressed ( @@CITATION@@a , 2006b ) .","BACKGROUND"
"P97-1063_45","@@CITATION@@ reported that the translation lexicon that our model induced from this tiny bitext accounted for 30 % of the word types with precision between 84 % and 90 % .","BACKGROUND"
"J05-3003_34","@@CITATION@@ describe a simple tool which uses fine-grained rules to identify the arguments of verb occurrences in the Penn-II Treebank .","BACKGROUND"
"P10-4003_3","The contextual interpreter then uses a reference resolution approach similar to @@CITATION@@ , and an ontology mapping mechanism ( Dzikovska et al. , 2008a ) to produce a domain-specific semantic representation of the student 's output .","COMPARES_CONTRASTS"
"W06-1639_52","@@CITATION@@ maintains a survey of this area .","BACKGROUND"
"W05-0709_6","The principle of maximum entropy states that when one searches among probability distributions that model the observed data ( evidence ) , the preferred one is the one that maximizes the entropy ( a measure of the uncertainty of the model ) ( @@CITATION@@ ) .","BACKGROUND"
"J10-3007_16","In the context of word alignment , @@CITATION@@ use a state-duration HMM in order to model word-to-phrase translations .","BACKGROUND"
"D10-1052_15","With respect to the focus on function words , our reordering model is closely related to the UALIGN system ( @@CITATION@@ ) .","COMPARES_CONTRASTS"
"D08-1016_19","We could also introduce new variables , e.g. , nonterminal refinements ( @@CITATION@@ ) , or secondary links Mid ( not constrained by TREE/PTREE ) that augment the parse with representations of control , binding , etc. ( Sleator and Temperley , 1993 ; Buch-Kromann , 2006 ) .","FUTURE"
"D08-1007_45","Selectional Preferences have also been a recent focus of researchers investigating the learning of paraphrases and inference rules ( @@CITATION@@ ; Roberto et al. , 2007 ) .","BACKGROUND"
"D13-1115_59","Previously LDA has been successfully used to infer unsupervised joint topic distributions over words and feature norms together ( Andrews et al. , 2009 ; @@CITATION@@ ) .","BACKGROUND"
"J00-2001_14","Something like this approach is in fact used in some systems ( e.g. , Elhadad and Robin 1992 ; PenMan 1989 ; @@CITATION@@a ) .","BACKGROUND"
"W06-2807_14","The emphasis on narrativity takes into account the use of blogs as public diaries on the web , that is still the main current interpretation of this literary genre , or metagenre ( @@CITATION@@ ) .","BACKGROUND"
"A00-1004_15","For example , it would be helpful to consider strong correspondence between certain English and Chinese words , as in ( @@CITATION@@ ) .","FUTURE"
"P05-3005_2","The system utilizes several large size biological databases including three NCBI databases ( GenPept [ 11 ] , RefSeq [ 12 ] , and Entrez GENE [ 13 ] ) , PSD database from Protein Information Resources ( PIR ) @@CITATION@@ , and","USES"
"D12-1084_37","We take some core ideas from our previous work on mining script information ( @@CITATION@@ ) .","EXTENDS"
"J06-2002_36","While IA is generally thought to be consistent with findings on human language production ( Hermann and Deutsch 1976 ; Levelt 1989 ; @@CITATION@@ ; Sonnenschein 1982 ) , the hypothesis that incrementality is a good model of human GRE seems unfalsifiable until a preference order is specified for the properties on which it operates .","BACKGROUND"
"W06-2933_17","Typical examples are Bulgarian ( @@CITATION@@ ; Simov and Osenova , 2003 ) , Chinese ( Chen et al. , 2003 ) , Danish ( Kromann , 2003 ) , and Swedish ( Nilsson et al. , 2005 ) .","BACKGROUND"
"J09-4010_19","â¢ A user study was performed , but it was either very small compared to the corpus ( Carmel , Shtalhaim , and Soffer 2000 ; Jijkoun and de Rijke 2005 ) , or the corpus itself was significantly smaller than ours ( @@CITATION@@ ; Leuski et al. 2006 ) .","COMPARES_CONTRASTS"
"J90-3003_20","Our work on the prosodic phrase status of clause final prepositional phrases , which we discuss below , suggests the existence of a discourse-neutral phrasing that depends on syntactic constituency mediated by string adjacency and length of a potential prosodic phrase .3 Such phrasing provides us with a typical phrasing pattern analogous to the typical phrasal stress patterns examined in @@CITATION@@ , which `` are often overwhelmed by the chiaroscuro of highlight and background in discourse , but retain the status of null-hypothesis patterns that emerge when Computational Linguistics Volume 16 , Number 3 , September 1990 157 J. Bachenko and E. Fitzpatrick Discourse-Neutral Prosodic Phrasing in English there is no good reason to take some other option '' ( p. 251 ) .","COMPARES_CONTRASTS"
"D13-1115_65","Another line of research approaches grounded language knowledge by augmenting distributional approaches of word meaning with perceptual information ( Andrews et al. , 2009 ; @@CITATION@@ ; Feng and Lapata , 2010b ; Bruni et al. , 2011 ; Silberer and Lapata , 2012 ; Johns and Jones , 2012 ; Bruni et al. , 2012a ; Bruni et al. , 2012b ; Silberer et al. , 2013 ) .","BACKGROUND"
"J06-2002_38","When objects are compared in terms of several dimensions , these dimensions can be weighed in different ways ( e.g. , @@CITATION@@ ) .","BACKGROUND"
"E03-1005_71","Most DOP models , such as in Bod ( 1993 ) , Goodman ( 1996 ) , Bonnema et al. ( 1997 ) , @@CITATION@@ and Collins & Duffy ( 2002 ) , use a likelihood criterion in defining the best parse tree : they take ( some notion of ) the most likely ( i.e. most probable ) tree as a candidate for the best tree of a sentence .","BACKGROUND"
"J06-2002_32","While IA is generally thought to be consistent with findings on human language production ( Hermann and Deutsch 1976 ; @@CITATION@@ ; Pechmann 1989 ; Sonnenschein 1982 ) , the hypothesis that incrementality is a good model of human GRE seems unfalsifiable until a preference order is specified for the properties on which it operates .","BACKGROUND"
"P05-3005_6","Other molecular biology databases We also included several model organism databases or nomenclature databases in the construction of the dictionary , i.e. , mouse Mouse Genome Database ( MGD ) [ 18 ] , fly FlyBase @@CITATION@@ , yeast Saccharomyces Genome Database ( SGD ) [ 20 ] , rat -- Rat Genome Database ( RGD ) [ 21 ] , worm -- WormBase [ 22 ] , Human Nomenclature Database ( HUGO ) [ 23 ] , Online Mendelian Inheritance in Man ( OMIM ) [ 24 ] , and Enzyme Nomenclature Database ( ECNUM ) [ 25 , 26 ] .","USES"
"W01-1510_27","The RenTAL system automatically converts an FB-LTAG grammar into a strongly equivalent HPSG-style grammar ( @@CITATION@@ ) .","BACKGROUND"
"D08-1010_15","The features can be easily obtained by modifying the TAT extraction algorithm described in ( @@CITATION@@ ) .","EXTENDS"
